time,user,rating,comment,votes
2008-11-29 21:28:11,Doublebitch,5,在我还不懂事的年纪，多相信月光宝盒是真的,4
2022-07-16 10:57:57,神念思,1,把孙悟空改成脚踏几条船，和结拜嫂子有染，抓师父献给结拜大哥为了娶大哥妹妹，完全就是欺师灭祖自私自利的渣男叛徒！完全糟蹋了孙悟空，但凡你换个人物不是孙悟空我可能都会信了你粉丝洗脑路人那一套的认为这片真的有深度内涵都不会给你打一星。周星驰自己都不太看好的作品一群人非要拿去硬吹，粉丝因为情怀，不肯摘滤镜承认这片根本不咋的才是最可怕的，为此多少人强行鼓吹这片有深度，有个鬼的深度。,5
2017-01-15 12:27:31,待城,4,昨天刚重新看了一次 感觉这部比较平淡 算是为仙履奇缘做铺垫 也有些搞笑的元素 还是很好看很经典的一部电影,17
2017-01-15 12:46:53,🇦🇷🇦🇷,4,经典之所以会成为经典 是有着它独特的魅力 这部电影从小的时候电影频道就经常放 当时不懂得它的内涵 如今再回过头去看 唯有无语凝噎,15
2022-11-12 21:42:42,橙文立,3,"难以理解为什么评分这么高…是要不是要做翻译作业，打开半小时就会关掉的片子（）完全不是我的菜！爱情来的莫名其妙！宝盒也来的莫名其妙！穿越500年更莫名其妙！",13
2014-10-08 20:45:01,灰色堡垒,5,那些天马行空的奇思妙想，无可取代的演员阵容，随处可见的经典台词，几乎开启了一个时代的后现代主义元素，对爱情以及人生的强烈共鸣，共同构成了这部值得被无数次品味的商业片经典。,2
2012-01-24 23:02:57,某J。624,4,当他奔赴一切穿越时空去拯救自己的爱人，原来只是为了与另一个人的遇见。+N .,12
2014-09-15 00:51:40,西环咔咔Derek,5,是好片，几条线索交缠推进，细节处天马行空，不拘小节，在毫无章法的冲突过后却有一个正确而震撼的解决。这何尝不是香港电影人最自信最洒脱的年代？在无数的巧合之下，靠着录像厅与大学寝室，它误打误撞成了一代大陆人心中的经典，但是历史没有假设。,2
2013-02-19 08:39:45,Odair,5,第一部的女主角是莫文蔚，总觉得没有第二部经典。第二部最后，孙悟空飞进至尊宝转世的身体里的瞬间出现他和紫霞的闪回、至尊宝一皱眉间的心痛，才是整部电影最大的泪点。周星驰的最爱还是朱茵，他让她成为了影迷心目中永远的紫霞仙子，再难超越的经典。,6
2009-09-30 23:27:04,未命名搪瓷🌈,5,大话的影评不敢胡写，毕竟时间太久把一切标准都酝酿到感情里，我们看来看去也不过是致我们逝去的青春。凭心而论第一部无非是讲世界观，脉络清晰段子搞笑也不愧于“经典”之称，但白晶晶对孙悟空，至尊宝对白晶晶的情却都似乎不那么深刻了。片末的穿越戏太精彩，回到500年前的那个瞬间才是故事的开始。,4
2017-02-27 09:20:29,璐baby,3,美女颜值太加分,18
2022-10-15 00:48:04,welt am draht,5,回到过去是过情劫，为修成道须斩断凡尘。500年前的一代孙不懂得，转世成500年后的至尊宝，遇到白晶晶，生情，为救白晶晶而使用月光宝盒到500年前去，遇到紫霞，再中间是第二部的剧情，至尊宝为了紫霞而带上紧箍咒选择成为2代大圣，斩断情缘，正式走上取经之路。反反复复过情关，最终价值落点在于走上为天地人民的道，绝小情而成大道，这大概是一贯的文人情怀。感动了那么多代的人，莫不是把自己带入重情重义的至尊宝，虽然电影给了其中的女子一个happy ending，但是在故事中毕竟是“被过”的一关。“唯女子与小人难养也”，几千年的圣贤书教我们如何成君子而非小人，倒是找条路不成女子呀。此外一些因果宿命、时空观念夹在其中，喜剧元素也融合的刚好（少些下体梗更好），在那个年代（也就20年）很优秀，用现代视角审视却总觉得隔了一层，动人且有趣。,3
2010-03-22 21:01:33,乐天,5,这或许是中国被看得次数最多的电影了吧，笑到不行又悲伤到不行的电影。,3
2017-07-25 20:48:16,回忆与否之,4,依旧很多刘镇伟的恶趣味笑料，但其天马行空的想象力还是令人叹服，穿越那段更是经典，而全程的欢乐也完全可以视作在为其续集做铺垫，正是这些铺垫，续集的悲壮感才得以更大的升华。不可逆转的宿命，在悲壮的爱情中得以诠释，至尊宝的选择成就一种英雄式的爱，也彻底升华了这部魔幻经典，造就了传世的情,6
2011-02-20 11:18:52,冰与火之歌,5,"那一代人心中的经典、每年都会看一遍、星爷最早让我默默落泪的电影，那种含着的、绷着的、忧伤的 、灼热的、不敢留出来的那种泪水、什么叫爱情？什么叫命运？",3
