time,user,rating,comment,votes
2018-03-10 19:16:12,做一件事很难吗,4,有个朋友说 这部电影就是讲周自己的奋斗历程,15
2010-10-01 21:52:58,又又,4,绝对五星 能在一分钟内给上百个表情的也只有星爷了吧 他就是这样一步步走上来的 可以让所有新入行的演员们看看 什么才叫演戏 PS.那段销魂的鼻涕……,4
2017-05-11 21:42:15,大志的小耳朵,4,好看，一个小人物的成长故事，很好笑但是又很苦涩，张柏芝年轻时候太灵了。,5
2018-04-08 13:30:44,尽欢,4,我养你啊。,15
2011-11-03 21:40:57,居无间,4,悲情励志爱情片。靠演员的表演和配乐烘托出来的情绪打动人心。吃盒饭成为顺利表演后的勋章，这种一本正经的庄重感和斤斤计较很动人。精彩细节还有迟迟不忍给出已圈点后的剧本。在技法上，柳飘飘向尹天仇还书一节，正反打拍得很好，一个的正面与另一人的背面贴合在一块，两人情感关系表露无遗。最后“戏如人生”的段落是败笔，太戏剧化，与前面营造的日常感割裂了。,4
2018-03-28 16:12:27,独眼苍狼夏侯惇,5,我觉得最好的表白，我养你啊,12
2017-04-06 21:57:46,超神的我妻由乃,4,“我养你啊”                                                      “傻瓜 还是先养好自己吧”                                人生最无力的事情之一就是，在最没有能力的时候遇到了一个想照顾一生的人,9
2006-07-12 23:41:34,隐忍黄药师,5,本片是对星爷未成名前所经历的艰辛生活的真实写照，　何况也是张柏芝靠星爷提携的电影处子作，　不容错过．,0
2009-04-30 20:08:17,琉璃氏约尔凡格,5,2009-04-30 我以前最喜欢的电影之一！星爷的“努力！奋斗！”一直激励着我。,0
2008-10-05 19:01:20,xiphosura,3,最近真的下载下来从头到尾看了一遍，感觉有点类似各种桥段的拼凑，各种意像的叠加，尤其是越到片尾这种现象越为严重,1
2019-02-06 20:50:49,橙子换马甲,0,为了明天去看新喜剧之王重刷了一遍，有点放心了，这个老版也不怎么好看嘛。。他导演的我最喜欢的大概是功夫，不知道要不要重刷一下食神。。他主演的我最喜欢的大概是回魂夜，那里面的星星×莫文蔚是我最爱的CP之一了。。当然应该至少还有一半我没看过。。（等一下明天的电影票还没买,0
2015-05-18 13:12:03,熊大茸,4,兜兜转转，小人物总还是小人物，但努力生活的小人物，自有其可爱之处。p.s.音乐总是想起得很是时宜。,2
2017-09-30 15:11:23,关耳,5,喜剧之王是我心目中星爷电影的巅峰。那种笑中带泪的辛酸，每次再看都有不同的体验。周星驰的电影基本都看过，比较喜欢的有国产007，喜剧之王和功夫，喜剧之王是拍的最棒的，没有之一。,3
2018-10-08 05:34:04,Tiotoy,5,：飘飘。 ：干什么？天都黑了，电话也没打来。要不要做你的饭啊？：我刚才…… ：你怎么穿成这样，不是演主角吗？我不管你做主角也好，跑龙套也好，你都要养我一辈子。来，试试看，合不合适。哇，红色的，是唇膏印，你去鬼混？ 这次我就给你条生路，再有下次我就不给你饭吃…… 怎么？不服气啊？打我啊？！,2
2019-04-01 22:41:50,午后Ice Tea,5,你养我啊，非常经典了～ 融合了戏谑和自嘲，心酸中带着坎坷,1
2017-05-01 06:55:28,透明的橘子,4,同一部电影，儿时看是笑话，长大后看是人生。,3
2021-10-15 08:25:50,迪斯尼的喉舌,4,有人说后面的像是拼接的，但我倒觉得后面更像是前面主角的一场梦。现实中，多少“死跑龙套的”能被主角明星们一眼青睐，又有多少能被警方抓去参与一场“激烈的枪战戏”。达叔上一刻瞧不起这个小演员，下一刻怎么又认定他是“专业演员了”呢？多少普通演员和群演在日复一日的充当背景板，混口“便当”，最终沉没下去，无人识得。毕竟，如同蜂巢一样，演艺圈拍电影但不是电影，没有那么多人能够以小搏大，成功逆袭，从出道伊始，阶级就已经明确划分出来了。主角多次想要的“便当”，甚至像命一样护着它。因为这不只是一顿饭，也是对他的演艺，付出的肯定，对他作为一个“演员”的身份的肯定。,5
2017-02-15 14:55:25,ᥫ᭡້໌,5,星爷早期的作品真的有泪有笑，张柏芝那个时候真的美。,6
2017-09-26 21:59:35,修门叫我来巡山,4,"张柏芝真的好美~~~感动哭，哪去找愿意说出""我养你啊""这样话的人",5
2016-12-31 23:44:20,丑嘴唇,5,25岁看《喜剧之王》和19岁看《艾德伍德》心境是不一样的,1
2018-08-23 17:54:08,尚好,1,再见，我真的不适合看周星驰。通篇只让我觉得恶寒无聊。,3
2006-10-21 16:04:27,cathycat,1,不像周星驰以前的电影那么搞笑了！应该说是电影想讲一个深刻的道理同时又想搞笑，但这部电影达不到这个愿望。,3
