time,user,rating,comment,votes
2019-08-09 12:38:55,天启五城治防司首席巡捕,1,从九州缥缈录到上海堡垒，完全证明了江南作为公司老板之一和编剧，只希望尽快消费自己的作品，赚取最大的经济利益。连自己亲手写出的作品都不重视，就不要怪市场教他做人了,1148
2019-08-09 12:20:20,黍离,1,劝大家别浪费钱去电影院了……,708
2019-08-09 10:33:08,夏多先生,1,从某种程度来说，这部电影还是有划时代的意义的，它象征着粉丝向的鲜肉担当电影末日的到来。资方在这部电影以后应该也明白了，拉一些小鲜肉（其实说实话，年近三旬的鹿晗已经不能算小鲜肉了吧，最近的照片各种油腻，为什么粉丝还总是叫他少年少年的？不害羞吗）来出演电影就想骗一波钱的烂片时代已经过去了，以后能打票房的只能是在质量上过硬，遇火炼真章的那种，作为一个时代的完结，《上海堡垒》还是值得被人铭记的。,678
2019-08-05 10:55:24,Miss劉媛,4,特效不错，在国内科幻里面，也是走在前端的，主要以战争为主，鹿晗和舒淇小姐姐的感情戏不多，刚刚好，看到“收到”那个短信时的略微遗憾和感慨，以及最后舒淇回头之后的笑，非常甜~,1228
2019-08-04 18:22:39,豆瓣路人己,2,科幻片是想象力的艺术品，但是在这里，看不到任何想象力，所有的设定都是矛盾的，像一盘散沙。里面的演员都是灾难，尤其是那位归国鲜肉。,320
2019-08-04 15:17:59,文文周,2,实力这么悬殊的仗咱能不打吗？,66
2019-08-09 16:48:04,镜城城城城,2,虽然上映前嘴上说着不看，但最后还是去看了…… 我给打两星，都算是拉高上海堡垒评分了😂 鹿晗同学，答应我，好好唱歌，别再去祸祸电影电视剧好吗？！,67
2019-07-30 21:29:58,朝阳区妻夫木聪,1,强忍着前面的九十多分钟撑下来没想到还是没躲过片尾曲带来的重击，求放过我们家杰伦吧谢谢您嘞。,1179
2019-08-09 14:03:04,子戈,2,用上海大炮来一发后，男孩成长为男人。,63
2019-08-09 13:31:17,二月鸟语,1,毋庸置疑，《上海堡垒》是部烂片！虽然没达到全方位烂，但已经很接近了。他的问题在于剧本（人物、情节、冲突等等）不讲逻辑，放飞自我。特效和形式跟《变形金刚》都没可比性，更别说《星球大战》了。演员全员面瘫式表演也非常尴尬，当然并不是说鹿晗、舒淇演技差，要怪只能怪片子角色差。都说今年是中国科幻元年，我觉得这部片子可能是来蹭科幻元年的热点来了。因为作为科幻元年的第二部科幻片，烂成这样，必然是对中国科幻的一次信心打击，中国科幻其实也蛮努力的，但优质资源和资本都被一群不懂科幻的人占用的时候，是不是特别上火？回头看，才发现《流浪地球》真的不容易。我们的电影市场已经不是前几年烂片随便五六亿的时代了，来玩票的确实应该好好思考一下了。,537
2019-12-21 00:38:19,影志,1,今年最后悔和失误的一个决定，是在公众号推了这部电影。,142
2019-08-09 12:35:11,杨多荤,1,2019年在影院里最为煎熬的一个多小时……叫啥上海堡垒？叫上海屯还差不多,654
